video_id,trending_date,title,channel_title,category_id,category_name,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Country,likes_prop,dislikes_prop,like_ratio
P2DJU6RdOlc,2017-12-30,Silvester 2017 VORFREUDE | 5 Geschenke & Deko Ideen zum selber machen LAST MINUTE | DIY Inspiration,DIY Inspiration - kreative Ideen zum Selbermachen,26, Howto & Style,2017-12-29T08:00:02.000Z,16205,643,51,158,False,False,False,DE,0.9265129682997119,0.07348703170028818,12.607843137254902
P38FhxOX1J4,2017-12-23,"8 Krebs verursachende Lebensmittel, die du besser nicht essen solltest!",Gesundheitsblatt,26, Howto & Style,2017-12-20T17:00:03.000Z,77200,2391,545,420,False,False,False,DE,0.8143732970027248,0.1856267029972752,4.387155963302752
PAojwkWab34,2017-12-19,♡• AVEZ-VOUS VRAIMENT TOUT VU DE NOUS ? •♡,L'atelier de Roxane,26, Howto & Style,2017-12-17T09:00:01.000Z,285498,17956,267,1833,False,False,False,FR,0.9853481863578993,0.014651813642100641,67.25093632958801
PE7ZhHirBFk,2017-11-27,MATCHA RED BEAN CUPCAKES - The Scran Line,The Scran Line,26, Howto & Style,2017-11-22T13:34:51.000Z,22786,1349,25,221,False,False,False,USA,0.9818049490538574,0.018195050946142648,53.96
PFGVOsBnP-U,2017-12-19,10 DIY CADEAUX DE NOËL DERNIÈRE MINUTE!,girlyaddict,26, Howto & Style,2017-12-17T16:07:46.000Z,95323,9598,117,483,False,False,False,CA,0.9879567678847143,0.012043232115285641,82.03418803418803
PFGVOsBnP-U,2017-12-19,10 DIY CADEAUX DE NOËL DERNIÈRE MINUTE!,girlyaddict,26, Howto & Style,2017-12-17T16:07:46.000Z,95323,9598,117,483,False,False,False,FR,0.9879567678847143,0.012043232115285641,82.03418803418803
PRBmtWLfWgY,2017-12-08,24 ASTUCES VRAIMENT INATTENDUES QUI TE FACILITERONT LA VIE,BRICO SYMPA,26, Howto & Style,2017-12-07T09:45:22.000Z,8766,181,11,26,False,False,False,FR,0.9427083333333334,0.057291666666666664,16.454545454545453
PWUavjsxm3g,2017-11-30,JE FAIS UNE PIZZA XXL EN GATEAU 🍕,Carl is cooking,26, Howto & Style,2017-11-29T15:59:20.000Z,9708,899,17,201,False,False,False,FR,0.9814410480349345,0.018558951965065504,52.88235294117647
Pcfx_8qXk5E,2017-11-24,T'as Pas du Gloss ? #112 : Bien choisir son mascara avec EnjoyPhoenix et Perfecthonesty,Maybelline New York FR,26, Howto & Style,2017-11-23T16:30:00.000Z,11854,704,15,32,False,False,False,FR,0.9791376912378303,0.02086230876216968,46.93333333333333
PeYnlTUqU60,2018-01-03,240 façons de réussir son année,Franck Nicolas,26, Howto & Style,2018-01-02T11:49:51.000Z,20372,1114,7,19,False,False,False,FR,0.9937555753791257,0.006244424620874219,159.14285714285714
PfgxcqW3fac,2017-11-24,Mit diesem leichten DIY Aventskalender schenkst du in der Weihnachtszeit 24x Freude,Geniale Tricks,26, Howto & Style,2017-11-23T18:30:01.000Z,6909,291,2,10,False,False,False,DE,0.9931740614334471,0.006825938566552901,145.5
Ph8-RMSXDBI,2018-01-02,Gebratene Champignons | Rezept mit einfacher Knoblauchcreme | Kirmes Snack Pilzpfanne,Beas Rezepte und Ideen,26, Howto & Style,2018-01-01T14:15:36.000Z,6705,547,9,88,False,False,False,DE,0.9838129496402878,0.01618705035971223,60.77777777777778
Pq38VtiD-80,2017-11-22,Préparer Noël (3) : 1 semaine avant d'entrer dans l'Avent,COOK WITH ME,26, Howto & Style,2017-11-21T16:12:13.000Z,3265,0,0,0,True,True,False,FR,,,
PtR_Wzf94C4,2017-11-27,Mario Batali Celebrates Thanksgiving with Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-11-23T16:00:04.000Z,739504,21100,1089,3690,False,False,False,CA,0.9509216278336112,0.04907837216638875,19.375573921028465
PtR_Wzf94C4,2017-11-30,Mario Batali Celebrates Thanksgiving with Spicy Wings | Hot Ones,First We Feast,26, Howto & Style,2017-11-23T16:00:04.000Z,869068,23221,1215,4102,False,False,False,USA,0.9502782779505647,0.04972172204943526,19.111934156378602
Pubtjn5QIjg,2017-11-22,Doing A Gift Exchange MY WAY! | Lauren Elizabeth,Lauren Elizabeth,26, Howto & Style,2017-11-17T02:34:43.000Z,76536,3536,199,123,False,False,False,USA,0.9467202141900937,0.05327978580990629,17.768844221105528
PydGKd0O1Fo,2018-01-01,Culte du Dimanche 31 Décembre 2017 de La Porte Ouverte,La Porte Ouverte,26, Howto & Style,2017-12-31T11:44:34.000Z,3172,215,3,5,False,False,False,FR,0.9862385321100917,0.013761467889908258,71.66666666666667
Pydyhus3Jqo,2017-11-21,Spaghetti and Meatballs - Made Better,SORTEDfood,26, Howto & Style,2017-11-20T16:00:05.000Z,73129,3369,61,214,False,False,False,CA,0.9822157434402332,0.017784256559766762,55.22950819672131
Q0hEOLm6Wrs,2017-12-05,LIVING IN THE MOMENT | Amelia Liana AD,Amelia Liana,26, Howto & Style,2017-11-29T15:12:17.000Z,39650,2301,157,155,False,False,False,GB,0.936126932465419,0.06387306753458095,14.656050955414013
Q1EgRiVdT5w,2017-11-26,How I Style Outerwear,clothesencounters,26, Howto & Style,2017-11-19T18:00:03.000Z,178433,7481,249,342,False,False,False,USA,0.9677878395860284,0.03221216041397154,30.044176706827308
Q2I7dxNBngs,2017-12-24,How to Make a Lego-Style Figure Candle,DaveHax,26, Howto & Style,2017-12-23T17:15:34.000Z,116111,2912,129,687,False,False,False,CA,0.9575797435054259,0.042420256494574156,22.573643410852714
Q3pUXLQ5G5U,2017-12-30,DOOR TO SPACE - 29 Rooms Vlog,TiffyQuake,26, Howto & Style,2017-12-22T00:30:00.000Z,34032,1930,14,182,False,False,False,USA,0.992798353909465,0.00720164609053498,137.85714285714286
Q4FZi6_DUO8,2017-12-18,Christmas Primark Haul! | LIFESTYLE,Sprinkleofglitter,26, Howto & Style,2017-12-06T19:00:03.000Z,152875,8289,236,386,False,False,False,GB,0.972316715542522,0.027683284457478006,35.1228813559322
Q4cASfh6VB8,2017-12-18,"♥ Mein CASHEW-KÄSE, TOFU-FETA und BOHNEN-JOGHURT",Moin Yamina,26, Howto & Style,2017-12-17T09:00:03.000Z,12763,1943,5,109,False,False,False,DE,0.9974332648870636,0.002566735112936345,388.6
Q4nc8Ky94IA,2018-01-05,EMBN: E Mountain Bike Channel Preview,Electric Mountain Bike Network,26, Howto & Style,2017-12-22T13:30:17.000Z,73532,1069,251,433,False,False,False,GB,0.8098484848484848,0.19015151515151515,4.258964143426295
Q7_d9yYXd7Q,2017-12-31,"10 COIFFURES de REVEILLON - jour de l'an ★ Tuto facile pour les cheveux long, mi long, court",Lilith Moon Fr,26, Howto & Style,2017-12-30T12:35:52.000Z,11174,936,8,50,False,False,False,FR,0.9915254237288136,0.00847457627118644,117.0
QD6s3Wq8ppc,2018-01-03,DEGUSTATION : RATION DE COMBAT ESPAGNOLE !,PI-WAN,26, Howto & Style,2018-01-01T18:14:58.000Z,187805,8549,338,1418,False,False,False,FR,0.9619669179700686,0.03803308202993136,25.292899408284022
QDig_7Dfp8c,2017-12-04,Rencontre avec Souhad Azennoud - TERRE DE FEMMES | Fondation Yves Rocher,THE WORLD OF SISTERS,26, Howto & Style,2017-12-03T08:00:01.000Z,14104,1446,11,108,False,False,False,FR,0.9924502402196294,0.0075497597803706245,131.45454545454547
QDkI8YZouc8,2018-01-03,14 COOLEST DIY PHONE CASE IDEAS YOU CAN MAKE IN ONE MINUTE,5-Minute Crafts,26, Howto & Style,2018-01-01T08:30:00.000Z,3643836,39010,3183,2091,False,False,False,CA,0.9245609461285047,0.07543905387149527,12.255733584668551
QDkI8YZouc8,2018-01-02,14 COOLEST DIY PHONE CASE IDEAS YOU CAN MAKE IN ONE MINUTE,5-Minute Crafts,26, Howto & Style,2018-01-01T08:30:00.000Z,2696720,33131,2377,1709,False,False,False,FR,0.9330573391911682,0.06694266080883181,13.93815734118637
QL9_csMcwF4,2017-12-04,❅ Recette de Biscuits de Noël (Spritz) : Les Cannes de la Saint Nicolas ❅,JustInCooking,26, Howto & Style,2017-12-03T14:37:54.000Z,4389,678,4,107,False,False,False,FR,0.9941348973607038,0.005865102639296188,169.5
QME3eyBXqpU,2017-11-27,This Is How a Victoria's Secret Fashion Show 2017 Costume Gets Made,ELLE,26, Howto & Style,2017-11-21T21:17:44.000Z,327739,6231,52,160,False,False,False,USA,0.9917236988699666,0.008276301130033423,119.82692307692308
QODABIgXtCM,2017-12-19,My Babies | Name Reveal | MOTHERHOOD,Sprinkleofglitter,26, Howto & Style,2017-12-18T12:17:32.000Z,282420,27961,258,3070,False,False,False,CA,0.9908572238562671,0.009142776143732946,108.37596899224806
QODABIgXtCM,2018-01-05,My Babies | Name Reveal | MOTHERHOOD,Sprinkleofglitter,26, Howto & Style,2017-12-18T12:17:32.000Z,597847,39949,648,3902,False,False,False,GB,0.9840382294258196,0.01596177057418036,61.64969135802469
QOZdPxGgcv4,2017-11-15,Kindersicherung für den Messerblock | Einfach genial | MDR,Einfach genial,26, Howto & Style,2017-11-14T20:20:10.000Z,2222,62,2,10,False,False,False,DE,0.96875,0.03125,31.0
Q_RzEq2i9Qk,2017-12-17,WER WÜRDE EHER ...  S** im KINO haben ? 😱 mit Melina | Dagi Bee,Dagi Bee,26, Howto & Style,2017-12-15T12:26:19.000Z,671373,165040,1368,7250,False,False,False,DE,0.9917792413826259,0.008220758617374166,120.64327485380117
QayAI61sVBY,2017-11-27,COMFORT FOOD | Seitan Bourguignon & Tartiflette VEGAN | Alice Esmeralda,Alice Esmeralda,26, Howto & Style,2017-11-26T07:56:37.000Z,16674,1376,15,91,False,False,False,FR,0.9892163910855499,0.010783608914450037,91.73333333333333
QbEwznjZll4,2017-12-03,BATTLE - DÉCORATION DE MAISONS EN PAIN D’ÉPICES !,Rose Carpet,26, Howto & Style,2017-12-02T10:00:41.000Z,91162,7937,72,1031,False,False,False,FR,0.9910101136221751,0.008989886377824947,110.23611111111111
QgaYsdnOMiM,2017-12-09,How To Make A GIANT CANDY CANE Cake w. SURPRISE INSIDE | PEPPERMINT MOCHA | How To Cake It,How To Cake It,26, Howto & Style,2017-11-28T16:00:38.000Z,680853,26470,321,2218,False,False,False,GB,0.9880183643760965,0.01198163562390355,82.46105919003115
QgaYsdnOMiM,2017-12-05,How To Make A GIANT CANDY CANE Cake w. SURPRISE INSIDE | PEPPERMINT MOCHA | How To Cake It,How To Cake It,26, Howto & Style,2017-11-28T16:00:38.000Z,640849,25613,310,2609,False,False,False,USA,0.9880415075415654,0.011958492458434595,82.62258064516129
Qh9YfD0s59Q,2018-01-01,"Traumhafte Grüße zum Silvester , Neujahr ! - Amazing Greetings for New Year !",DIY Creative,26, Howto & Style,2017-12-30T23:56:40.000Z,26659,67,25,6,False,False,False,DE,0.7282608695652174,0.2717391304347826,2.68
QlGpNhe1Pa4,2017-12-17,BÛCHE GLACÉE  AU CARAMEL BEURRE SALÉ ET CHOCOLAT FACILE (CUISINERAPIDE),cuisinerapide,26, Howto & Style,2017-12-16T10:00:05.000Z,9353,833,21,91,False,False,False,FR,0.9754098360655737,0.02459016393442623,39.666666666666664
QsBG9yZaorg,2017-12-30,22 ASTUCES UTILES SI TU ES NUL EN BRICOLAGE,BRICO SYMPA,26, Howto & Style,2017-12-29T10:00:03.000Z,10394,205,18,70,False,False,False,FR,0.9192825112107623,0.08071748878923767,11.38888888888889
Qt48K6sUvHU,2017-12-15,20 GLITTER LIFE HACKS ZUM BASTELN,Troom Troom De,26, Howto & Style,2017-12-14T13:00:02.000Z,110997,2896,137,219,False,False,False,DE,0.9548302011210023,0.04516979887899769,21.138686131386862
Qtrv851aDQM,2017-11-29,Ce nettoyeur a ABÎMÉ certains pinceaux! Revue STYLPRO CLEANER,Laurette,26, Howto & Style,2017-11-28T16:00:02.000Z,49228,3455,69,266,False,False,False,FR,0.9804199772985244,0.019580022701475595,50.072463768115945
QzQpsHScgHs,2017-12-20,Dark Colors Room Makeover | Mr. Kate,Mr. Kate,26, Howto & Style,2017-12-14T21:00:02.000Z,271779,14215,148,665,False,False,False,USA,0.989695746014064,0.010304253985936086,96.04729729729729
R-liGYHU41U,2017-12-04,5 THEORIES SUR LA DÉPRESSION (#55),Didi Chandouidoui,26, Howto & Style,2017-12-01T15:59:39.000Z,277725,34237,441,5309,False,False,False,FR,0.9872830036334276,0.012716996366572466,77.63492063492063
R49OVSfK5ik,2017-11-19,Ekmek tarifi-Brötchen-Kahvaltiya yapilacak yumusacik ve kolay ekmek nasil yapilir-Hatice Mazi,HATICE ́NIN MUTFAGI,26, Howto & Style,2017-11-18T12:39:45.000Z,39810,1457,65,187,False,False,False,DE,0.9572930354796321,0.042706964520367936,22.415384615384614
R8WBN3fJmwM,2017-12-11,6 DIY Christmas Slimes! How To Holiday Slime!,Karina Garcia,26, Howto & Style,2017-12-05T02:19:56.000Z,2046312,55218,1503,19222,False,False,False,USA,0.9735018776114667,0.026498122388533347,36.73852295409181
RDP8Oh-br4Y,2017-11-27,BRUNCH WITH GIGI & GETTING A BETTER BUM,SamanthaMariaVlogs,26, Howto & Style,2017-11-14T17:00:05.000Z,130064,4139,160,344,False,False,False,GB,0.9627820423354269,0.037217957664573156,25.86875
RHhQ01yFpgc,2017-11-26,Je me maquille avec ? Des pinceaux de peintre ! - JMMA n°6,Beautés en herbe,26, Howto & Style,2017-11-25T23:00:01.000Z,3092,174,43,93,False,False,False,FR,0.8018433179723502,0.19815668202764977,4.046511627906977
RL7ZuJmMGOI,2017-12-27,DIY Gingerbread Challenge!!! - Man Vs Corinne Vs Pin,ThreadBanger,26, Howto & Style,2017-12-25T20:31:18.000Z,611712,33746,707,7883,False,False,False,CA,0.9794792906278118,0.0205207093721882,47.73125884016973
RO7Nfk6RGzE,2017-12-18,Barry's Food Hell - Sharks and Fermented Herring,SORTEDfood,26, Howto & Style,2017-12-17T16:00:02.000Z,71324,4139,85,454,False,False,False,CA,0.9798768939393939,0.02012310606060606,48.694117647058825
RQDphL2MVlM,2017-11-15,Everything I Wore This Week! Outfit Diary 1,Dina Tokio,26, Howto & Style,2017-11-10T22:22:04.000Z,77302,3756,123,222,False,False,False,USA,0.9682907965970611,0.0317092034029389,30.536585365853657
RQpGCAkpEtY,2017-12-15,"MENTAL HEALTH CHAT, CHAMPAGNE & CAKE!",SamanthaMariaVlogs,26, Howto & Style,2017-12-13T17:00:03.000Z,47378,3119,32,300,False,False,False,GB,0.9898444938114884,0.010155506188511583,97.46875
RYs08kX3Ih4,2017-11-22,SECRETS REVEALED! HOW I LAY MY LACE WIGS! | AALIYAHJAY,MsAaliyahJay,26, Howto & Style,2017-11-10T01:30:00.000Z,263147,15884,441,1172,False,False,False,GB,0.9729862174578867,0.027013782542113323,36.018140589569164
RYs08kX3Ih4,2017-11-15,SECRETS REVEALED! HOW I LAY MY LACE WIGS! | AALIYAHJAY,MsAaliyahJay,26, Howto & Style,2017-11-10T01:30:00.000Z,232083,14766,408,1107,False,False,False,USA,0.9731119019375247,0.026888098062475288,36.19117647058823
R_QNjwRVyBE,2017-12-09,روتين طوييييل ومشارجي❤❤ جربت العجانا لأول مرة ، وجبة سريعة و لذيذة ، جولة ، أريد رأيكم ؟؟,Malak World - عالم ملاك,26, Howto & Style,2017-12-08T09:04:11.000Z,63873,4962,148,1251,False,False,False,FR,0.9710371819960861,0.028962818003913895,33.527027027027025
RbNaEwp7hMw,2017-12-30,Fenty Beauty MATTEMOISELLE Lipstick Swatches! | Alissa Ashley,Alissa Ashley,26, Howto & Style,2017-12-23T00:19:00.000Z,328740,33663,288,2665,False,False,False,USA,0.9915171865335336,0.008482813466466378,116.88541666666667
RcPPM14E0_E,2017-12-30,"10 besondere RACLETTE Pfännchen Ideen/Rezepte, die du PROBIEREN musst! Deftig & Süß - TheBeauty2go",TheBeauty2go,26, Howto & Style,2017-12-29T12:00:07.000Z,94106,8896,192,516,False,False,False,DE,0.9788732394366197,0.02112676056338028,46.333333333333336
Ri7FarTijXs,2017-12-22,12 ASTUCES AVEC DE LA COLLE CHAUDE,Troom Troom FR,26, Howto & Style,2017-12-21T13:00:02.000Z,277492,6720,346,769,False,False,False,FR,0.9510331163317294,0.048966883668270594,19.421965317919074
Rj1-uKSGwgI,2017-12-18,ADIDAS YEEZY BOOST 350 V2 BLUE TINT + SPECIAL BOX 🔥,TONTON GIBS SNEAKERS,26, Howto & Style,2017-12-17T18:30:00.000Z,30882,3076,21,223,False,False,False,FR,0.9932192444300937,0.006780755569906361,146.47619047619048
Rn0XsW2l4d4,2017-12-24,How Krispy Kreme Doughnuts Are Made,Tasty,26, Howto & Style,2017-12-22T20:00:59.000Z,587428,19149,363,1344,False,False,False,CA,0.9813960639606396,0.018603936039360395,52.752066115702476
RobE2QzOZ4c,2017-12-30,بعض اللحظات اللي قضيتها في الويكاند😍تعرضت مع امي عند صديقتي حنان💕💕,حليمة في البيت,26, Howto & Style,2017-12-29T10:30:00.000Z,70322,3328,171,572,False,False,False,FR,0.9511288939697057,0.04887110603029437,19.461988304093566
RpEJCznFreQ,2017-11-15,FAIRE UNE GLACE ROULÉE (sans machine),Alexandre Calvez,26, Howto & Style,2017-11-12T18:00:02.000Z,415981,25095,460,874,False,False,False,FR,0.9819996086871454,0.01800039131285463,54.55434782608695
RqoTMr9eVOU,2017-11-14,How To EASILY Make Money Online,ryancz1993,26, Howto & Style,2017-11-11T16:16:13.000Z,33032,2143,333,323,False,False,False,CA,0.8655088852988692,0.13449111470113084,6.435435435435435
Rs3C7hMpgTc,2017-11-15,Pourquoi sommes-nous jaloux ?,David Lefrançois,26, Howto & Style,2017-11-14T15:49:42.000Z,2803,199,4,13,False,False,False,FR,0.9802955665024631,0.019704433497536946,49.75
RsIIT6rXnSM,2017-12-28,In-N-Out Vs. Shake Shack Taste Test with Tom Segura | Sean in the Wild,First We Feast,26, Howto & Style,2017-12-26T16:00:02.000Z,590955,15575,531,2893,False,False,False,CA,0.9670309201539798,0.03296907984602011,29.33145009416196
RsIIT6rXnSM,2018-01-02,In-N-Out Vs. Shake Shack Taste Test with Tom Segura | Sean in the Wild,First We Feast,26, Howto & Style,2017-12-26T16:00:02.000Z,725421,17659,618,3275,False,False,False,USA,0.9661870109974284,0.033812989002571535,28.57443365695793
RxW9tsO0wTM,2017-12-14,DEGUSTATION : RATION DE COMBAT ANGLAISE !,PI-WAN,26, Howto & Style,2017-12-11T17:14:01.000Z,172931,7063,318,861,False,False,False,FR,0.9569164069909226,0.04308359300907736,22.21069182389937
S-iiG3-4FJ8,2017-12-01,WE'RE MOVING! | Lily Pebbles,Lily Pebbles,26, Howto & Style,2017-11-19T09:30:00.000Z,166971,8677,154,765,False,False,False,GB,0.9825614313214811,0.017438568678518854,56.34415584415584
S2jlCx_xqFw,2017-12-27,How To Quickly Defrost a Turkey,HowToBasic,26, Howto & Style,2017-12-25T21:11:08.000Z,946232,85986,2133,7103,False,False,False,CA,0.9757940966193442,0.024205903380655706,40.312236286919834
S2jlCx_xqFw,2017-12-27,How To Quickly Defrost a Turkey,HowToBasic,26, Howto & Style,2017-12-25T21:11:08.000Z,946232,85986,2133,7103,False,False,False,DE,0.9757940966193442,0.024205903380655706,40.312236286919834
S2jlCx_xqFw,2017-12-27,How To Quickly Defrost a Turkey,HowToBasic,26, Howto & Style,2017-12-25T21:11:08.000Z,946232,85987,2133,7103,False,False,False,FR,0.9757943713118474,0.02420562868815252,40.31270511017347
S94kSXVFR5w,2017-12-27,Kat kat KATMER TARİFİ - Pratik katmer yapımı,Nefis Yemek Tarifleri,26, Howto & Style,2017-12-26T13:00:41.000Z,35500,999,25,73,False,False,False,DE,0.9755859375,0.0244140625,39.96
S9nLr8BFNek,2017-12-02,OBNI N°25 - JE METS DU MIROIR SUR MES ONGLES !,Beautés en herbe,26, Howto & Style,2017-12-01T17:00:02.000Z,5485,293,34,92,False,False,False,FR,0.8960244648318043,0.10397553516819572,8.617647058823529
SCR1KeLDZxw,2017-11-29,$1000 PR Unboxing With Beauty Editor | Beauty With Mi | Refinery29,Refinery29,26, Howto & Style,2017-11-27T16:00:02.000Z,24907,611,42,98,False,False,False,USA,0.9356814701378254,0.06431852986217458,14.547619047619047
SGEYRveu7_k,2018-01-01,Slime: Silvester-Slime mit Glitzer-Luftballon,EvaMarbachVerlag,26, Howto & Style,2017-12-31T12:00:05.000Z,22611,952,47,276,False,False,False,DE,0.9529529529529529,0.04704704704704705,20.25531914893617
SGKcrxK9hsg,2017-12-08,VLOGMAS DAY 1 - Fly Away With Me,Kandee Johnson,26, Howto & Style,2017-12-02T19:44:00.000Z,50053,4035,126,729,False,False,False,USA,0.969718817591925,0.03028118240807498,32.023809523809526
SGguBpq3-l0,2017-12-17,"YouTube Stories, Instagram Messenger, Emojis 2018, WhatsApp News und Snapchat Update",neuland.tips,26, Howto & Style,2017-12-16T09:00:02.000Z,35652,2626,28,258,False,False,False,DE,0.9894498869630746,0.010550113036925395,93.78571428571429
SIzjXI1FAdQ,2018-01-05,7 raffinierte Tricks damit es in der Küche wie am Schnürchen läuft.,Geniale Tricks,26, Howto & Style,2018-01-04T18:00:02.000Z,14689,319,20,21,False,False,False,DE,0.9410029498525073,0.058997050147492625,15.95
SLJYTr78NUQ,2017-12-04,WHAT I'M LOVING THIS MONTH | November,Samantha Maria,26, Howto & Style,2017-11-29T09:00:01.000Z,97961,4067,61,372,False,False,False,GB,0.9852228682170543,0.014777131782945737,66.67213114754098
SQ_JV1yUiVs,2017-11-30,ADVENTSGESTECK - EDEL & ELEGANT IN PETROL/GOLD + GEWINNSPIEL,Flowers By Schouten,26, Howto & Style,2017-11-29T17:00:15.000Z,9673,955,15,201,False,False,False,DE,0.9845360824742269,0.015463917525773196,63.666666666666664
SQuobwAP6xw,2017-12-02,Hot Chocolate On A Stick | Episode 1212,Laura in the Kitchen,26, Howto & Style,2017-12-01T13:00:02.000Z,56072,3245,55,175,False,False,False,CA,0.9833333333333333,0.016666666666666666,59.0
SWoq83RQvgA,2017-11-28,LA FRUSTRATION DU DÉBUT,Franck Nicolas,26, Howto & Style,2017-11-27T15:27:42.000Z,7506,546,8,67,False,False,False,FR,0.9855595667870036,0.01444043321299639,68.25
SbnJwF7GrWg,2017-12-18,STAR WARS - REY'S PORTION BREAD - MUG CAKE RECIPE - NERDY NUMMIES,Rosanna Pansino,26, Howto & Style,2017-12-12T17:47:40.000Z,411284,21003,251,2877,False,False,False,USA,0.9881904582666792,0.011809541733320786,83.67729083665338
Sk5TFr-HOyE,2017-11-16,Claire Makes Brûléed Pumpkin Pie | From the Test Kitchen | Bon Appetit,Bon Appétit,26, Howto & Style,2017-11-15T16:00:34.000Z,61215,2424,26,208,False,False,False,CA,0.9893877551020408,0.010612244897959184,93.23076923076923
Ssvv40iz-Ls,2017-11-28,TOP 5 LUXURY HANDBAGS FOR AUTUMN WINTER,Inthefrow,26, Howto & Style,2017-11-19T19:00:11.000Z,55610,1977,103,141,False,False,False,GB,0.9504807692307692,0.04951923076923077,19.194174757281555
Sug0cQwiGCc,2017-12-02,"13 HAIR HACKS DIE DEINE HAARE RETTEN 😱 FLECHTEN, SCHNELLER WACHSEN | KINDOFROSY",KindOfRosy,26, Howto & Style,2017-12-01T12:00:02.000Z,108384,9429,141,2788,False,False,False,DE,0.9852664576802508,0.014733542319749215,66.87234042553192
